timestamp,timestamp_iso,dpid,port,role,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,byte_delta,packet_delta,drop_delta,throughput_bps,port_bw_mbps,load,loss
1780247277.8874376,2026-06-01T01:07:57,12,1,dorm_ap,51990,6761,636,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247277.9029655,2026-06-01T01:07:57,9,1,dorm_ap,478894,783503915,1444,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247277.9155574,2026-06-01T01:07:57,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247277.9508011,2026-06-01T01:07:57,11,1,dorm_ap,52402,6455,641,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247287.6770027,2026-06-01T01:08:07,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247287.7376635,2026-06-01T01:08:07,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247287.781198,2026-06-01T01:08:07,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247287.809146,2026-06-01T01:08:07,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247287.8306987,2026-06-01T01:08:07,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247287.8611078,2026-06-01T01:08:07,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247287.8788383,2026-06-01T01:08:07,10,1,dorm_ap,775602579,438728,513650,904,0,0,70,1,0,55.02956607989336,100,5.502956607989335e-07,0.0
1780247287.9177752,2026-06-01T01:08:07,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247287.9499178,2026-06-01T01:08:07,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247287.9645913,2026-06-01T01:08:07,9,1,dorm_ap,478964,783503915,1445,518360,0,0,70,1,0,55.65700967574222,100,5.565700967574222e-07,0.0
1780247287.98184,2026-06-01T01:08:07,12,1,dorm_ap,52060,6761,637,70,0,0,70,1,0,55.4762909801915,100,5.54762909801915e-07,0.0
1780247288.013673,2026-06-01T01:08:08,11,1,dorm_ap,52472,6455,642,67,0,0,70,1,0,55.65011695761227,100,5.565011695761227e-07,0.0
1780247297.6882079,2026-06-01T01:08:17,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.6990387,2026-06-01T01:08:17,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.7283597,2026-06-01T01:08:17,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.7368484,2026-06-01T01:08:17,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247297.7532585,2026-06-01T01:08:17,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247297.7722218,2026-06-01T01:08:17,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247297.8054638,2026-06-01T01:08:17,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.8154132,2026-06-01T01:08:17,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.8232422,2026-06-01T01:08:17,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247297.8362298,2026-06-01T01:08:17,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.8447194,2026-06-01T01:08:17,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247297.8532894,2026-06-01T01:08:17,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.7032468,2026-06-01T01:08:27,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.72868,2026-06-01T01:08:27,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247307.7432094,2026-06-01T01:08:27,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247307.7774417,2026-06-01T01:08:27,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.8195934,2026-06-01T01:08:27,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.8489003,2026-06-01T01:08:27,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247307.8673642,2026-06-01T01:08:27,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.886328,2026-06-01T01:08:27,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.9019182,2026-06-01T01:08:27,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.9170806,2026-06-01T01:08:27,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.9341621,2026-06-01T01:08:27,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247307.9493573,2026-06-01T01:08:27,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247317.701945,2026-06-01T01:08:37,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.7763715,2026-06-01T01:08:37,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.7983913,2026-06-01T01:08:37,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247317.80712,2026-06-01T01:08:37,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.8151677,2026-06-01T01:08:37,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.8233018,2026-06-01T01:08:37,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247317.8312027,2026-06-01T01:08:37,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.838534,2026-06-01T01:08:37,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.847156,2026-06-01T01:08:37,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247317.8842008,2026-06-01T01:08:37,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247317.9033718,2026-06-01T01:08:37,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247317.9114463,2026-06-01T01:08:37,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247327.7151067,2026-06-01T01:08:47,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247327.7762926,2026-06-01T01:08:47,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247327.8712313,2026-06-01T01:08:47,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247327.889804,2026-06-01T01:08:47,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247327.9251347,2026-06-01T01:08:47,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247327.9626665,2026-06-01T01:08:47,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247327.9747603,2026-06-01T01:08:47,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247327.992566,2026-06-01T01:08:47,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247328.0145917,2026-06-01T01:08:48,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247328.05773,2026-06-01T01:08:48,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247328.0907397,2026-06-01T01:08:48,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247328.125749,2026-06-01T01:08:48,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.7127233,2026-06-01T01:08:57,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.7564616,2026-06-01T01:08:57,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247337.8038883,2026-06-01T01:08:57,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247337.8606236,2026-06-01T01:08:57,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.893838,2026-06-01T01:08:57,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.9179256,2026-06-01T01:08:57,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.9399612,2026-06-01T01:08:57,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247337.9592233,2026-06-01T01:08:57,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.9718652,2026-06-01T01:08:57,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247337.986916,2026-06-01T01:08:57,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247338.0034847,2026-06-01T01:08:58,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247338.0162053,2026-06-01T01:08:58,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.7215543,2026-06-01T01:09:07,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247347.738071,2026-06-01T01:09:07,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.7523477,2026-06-01T01:09:07,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.7841942,2026-06-01T01:09:07,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.8094583,2026-06-01T01:09:07,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247347.8263247,2026-06-01T01:09:07,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247347.8460698,2026-06-01T01:09:07,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.8723214,2026-06-01T01:09:07,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247347.884896,2026-06-01T01:09:07,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.8959217,2026-06-01T01:09:07,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.905555,2026-06-01T01:09:07,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247347.9200652,2026-06-01T01:09:07,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.7290509,2026-06-01T01:09:17,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.7718418,2026-06-01T01:09:17,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247357.808804,2026-06-01T01:09:17,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247357.8336098,2026-06-01T01:09:17,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.8604693,2026-06-01T01:09:17,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247357.8895109,2026-06-01T01:09:17,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.9253392,2026-06-01T01:09:17,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.9497657,2026-06-01T01:09:17,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.9794142,2026-06-01T01:09:17,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247357.990783,2026-06-01T01:09:17,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247358.0048003,2026-06-01T01:09:18,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247358.034891,2026-06-01T01:09:18,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247367.7433493,2026-06-01T01:09:27,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247367.7697916,2026-06-01T01:09:27,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247367.803142,2026-06-01T01:09:27,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247367.8380349,2026-06-01T01:09:27,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247367.846344,2026-06-01T01:09:27,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247367.8539987,2026-06-01T01:09:27,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247367.868419,2026-06-01T01:09:27,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247367.8762538,2026-06-01T01:09:27,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247367.9029465,2026-06-01T01:09:27,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247367.9730506,2026-06-01T01:09:27,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247368.0037062,2026-06-01T01:09:28,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247368.0106742,2026-06-01T01:09:28,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.745928,2026-06-01T01:09:37,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.7805598,2026-06-01T01:09:37,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247377.7971222,2026-06-01T01:09:37,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247377.82058,2026-06-01T01:09:37,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.843201,2026-06-01T01:09:37,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.870042,2026-06-01T01:09:37,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247377.9093006,2026-06-01T01:09:37,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.9556222,2026-06-01T01:09:37,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.9803128,2026-06-01T01:09:37,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247377.9997401,2026-06-01T01:09:37,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247378.0143714,2026-06-01T01:09:38,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247378.0409708,2026-06-01T01:09:38,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.7577512,2026-06-01T01:09:47,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247387.8239853,2026-06-01T01:09:47,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.8715525,2026-06-01T01:09:47,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247387.887931,2026-06-01T01:09:47,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.9112005,2026-06-01T01:09:47,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247387.936764,2026-06-01T01:09:47,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.945933,2026-06-01T01:09:47,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247387.9650974,2026-06-01T01:09:47,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.9840317,2026-06-01T01:09:47,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247387.996451,2026-06-01T01:09:47,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247388.01863,2026-06-01T01:09:48,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247388.0379107,2026-06-01T01:09:48,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.7652135,2026-06-01T01:09:57,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247397.81488,2026-06-01T01:09:57,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247397.8284512,2026-06-01T01:09:57,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.846275,2026-06-01T01:09:57,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.8581388,2026-06-01T01:09:57,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.8918576,2026-06-01T01:09:57,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.9004893,2026-06-01T01:09:57,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247397.9153085,2026-06-01T01:09:57,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.949074,2026-06-01T01:09:57,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247397.9870842,2026-06-01T01:09:57,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247397.9958134,2026-06-01T01:09:57,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247398.0320656,2026-06-01T01:09:58,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247407.770517,2026-06-01T01:10:07,6,1,teaching_ap,745885769,419040,493998,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247407.880395,2026-06-01T01:10:07,13,1,data_access,52881,6212,649,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247407.9075825,2026-06-01T01:10:07,14,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247407.954936,2026-06-01T01:10:07,15,1,data_access,53360,5755,655,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247407.971049,2026-06-01T01:10:07,7,1,teaching_ap,52584,5850,647,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.0045192,2026-06-01T01:10:08,8,1,teaching_ap,52105,6481,637,66,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.0398607,2026-06-01T01:10:08,10,1,dorm_ap,775602579,438728,513650,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.0557277,2026-06-01T01:10:08,5,1,teaching_ap,457021,753465173,1409,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.0983496,2026-06-01T01:10:08,12,1,dorm_ap,52060,6761,637,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.1347497,2026-06-01T01:10:08,11,1,dorm_ap,52472,6455,642,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247408.1789463,2026-06-01T01:10:08,16,1,data_access,53673,5125,660,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247408.1978526,2026-06-01T01:10:08,9,1,dorm_ap,478964,783503915,1445,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247417.775739,2026-06-01T01:10:17,6,1,teaching_ap,745885839,419040,493999,902,0,0,70,1,0,55.97077293708639,100,5.597077293708638e-07,0.0
1780247417.801261,2026-06-01T01:10:17,10,1,dorm_ap,775602649,438728,513651,904,0,0,70,1,0,57.368818737012205,100,5.736881873701221e-07,0.0
1780247417.8287487,2026-06-01T01:10:17,14,1,data_access,53430,5755,656,57,0,0,70,1,0,56.444977309280524,1000,5.6444977309280524e-08,0.0
1780247417.879231,2026-06-01T01:10:17,13,1,data_access,52951,6212,650,63,0,0,70,1,0,56.00651893199506,1000,5.600651893199506e-08,0.0
1780247417.9074924,2026-06-01T01:10:17,8,1,teaching_ap,52105,6551,637,67,0,0,70,1,0,56.54867382766982,100,5.654867382766982e-07,0.0
1780247417.9290965,2026-06-01T01:10:17,5,1,teaching_ap,457091,753465173,1410,498527,0,0,70,1,0,56.71823009370976,100,5.671823009370975e-07,0.0
1780247417.9487815,2026-06-01T01:10:17,16,1,data_access,53743,5125,661,48,0,0,70,1,0,57.319288054010116,1000,5.7319288054010114e-08,0.0
1780247417.985909,2026-06-01T01:10:17,15,1,data_access,53430,5755,656,57,0,0,70,1,0,55.82708700007962,1000,5.582708700007962e-08,0.0
1780247418.010995,2026-06-01T01:10:18,12,1,dorm_ap,52130,6761,638,70,0,0,70,1,0,56.4934970226556,100,5.64934970226556e-07,0.0
1780247418.0429456,2026-06-01T01:10:18,9,1,dorm_ap,479034,783503915,1446,518360,0,0,70,1,0,56.88112842871193,100,5.688112842871193e-07,0.0
1780247418.057014,2026-06-01T01:10:18,7,1,teaching_ap,52654,5850,648,61,0,0,70,1,0,55.52269956769403,100,5.552269956769403e-07,0.0
1780247418.0729358,2026-06-01T01:10:18,11,1,dorm_ap,52542,6455,643,67,0,0,70,1,0,56.348310496069764,100,5.634831049606977e-07,0.0
1780247427.7840586,2026-06-01T01:10:27,6,1,teaching_ap,745885839,419040,493999,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247427.8635368,2026-06-01T01:10:27,14,1,data_access,53430,5755,656,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247427.8912978,2026-06-01T01:10:27,13,1,data_access,52951,6212,650,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247427.908161,2026-06-01T01:10:27,10,1,dorm_ap,775602649,438728,513651,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247427.9374259,2026-06-01T01:10:27,8,1,teaching_ap,52105,6551,637,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247427.9735348,2026-06-01T01:10:27,15,1,data_access,53430,5755,656,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247427.9971952,2026-06-01T01:10:27,7,1,teaching_ap,52654,5850,648,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247428.0188649,2026-06-01T01:10:28,5,1,teaching_ap,457091,753465173,1410,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247428.0443733,2026-06-01T01:10:28,12,1,dorm_ap,52130,6761,638,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247428.0632286,2026-06-01T01:10:28,11,1,dorm_ap,52542,6455,643,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247428.083827,2026-06-01T01:10:28,16,1,data_access,53743,5125,661,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247428.1160243,2026-06-01T01:10:28,9,1,dorm_ap,479034,783503915,1446,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247437.7887022,2026-06-01T01:10:37,6,1,teaching_ap,745885839,419040,493999,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247437.8600929,2026-06-01T01:10:37,12,1,dorm_ap,52130,6761,638,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247437.9111586,2026-06-01T01:10:37,7,1,teaching_ap,52654,5850,648,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247437.9290998,2026-06-01T01:10:37,10,1,dorm_ap,775602649,438728,513651,904,0,0,0,0,0,0.0,100,0.0,0.0
1780247437.9733205,2026-06-01T01:10:37,5,1,teaching_ap,457091,753465173,1410,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780247438.0209885,2026-06-01T01:10:38,13,1,data_access,52951,6212,650,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247438.0600443,2026-06-01T01:10:38,8,1,teaching_ap,52105,6551,637,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247438.080319,2026-06-01T01:10:38,15,1,data_access,53430,5755,656,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247438.1367393,2026-06-01T01:10:38,14,1,data_access,53430,5755,656,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247438.1521997,2026-06-01T01:10:38,9,1,dorm_ap,479034,783503915,1446,518360,0,0,0,0,0,0.0,100,0.0,0.0
1780247438.1614814,2026-06-01T01:10:38,16,1,data_access,53743,5125,661,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247438.1708386,2026-06-01T01:10:38,11,1,dorm_ap,52542,6455,643,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247447.7931745,2026-06-01T01:10:47,6,1,teaching_ap,745885839,419040,493999,902,0,0,0,0,0,0.0,100,0.0,0.0
1780247447.892815,2026-06-01T01:10:47,7,1,teaching_ap,52654,5850,648,61,0,0,0,0,0,0.0,100,0.0,0.0
1780247447.9243093,2026-06-01T01:10:47,13,1,data_access,52951,6212,650,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780247447.9526556,2026-06-01T01:10:47,15,1,data_access,53430,5755,656,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780247447.986711,2026-06-01T01:10:47,11,1,dorm_ap,52542,6455,643,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247447.9998498,2026-06-01T01:10:47,16,1,data_access,53743,5125,661,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780247448.011247,2026-06-01T01:10:48,8,1,teaching_ap,52105,6551,637,67,0,0,0,0,0,0.0,100,0.0,0.0
1780247448.0217946,2026-06-01T01:10:48,12,1,dorm_ap,52130,6761,638,70,0,0,0,0,0,0.0,100,0.0,0.0
1780247448.0325308,2026-06-01T01:10:48,10,1,dorm_ap,775602649,438728,513651,904,0,0,0,0,0,0.0,100,0.0,0.0
